ID,Gender,Age,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling,Satisfaction
47491,Male,31,Returning,Personal,Economy,558,0,4.0,5,2,3,2,1,4,4,4,4,4,2,2,4,3,Neutral or Dissatisfied
72620,Male,47,Returning,Personal,Economy,929,0,0.0,4,4,3,4,3,3,5,2,5,5,5,4,5,5,Neutral or Dissatisfied
96217,Female,43,Returning,Business,Business,3548,0,0.0,1,1,3,5,1,4,4,4,4,3,4,1,4,4,Satisfied
24838,Male,11,Returning,Personal,Economy,991,207,205.0,4,2,1,1,4,4,1,3,1,2,2,2,1,3,Neutral or Dissatisfied
88734,Male,49,Returning,Personal,Economy,515,0,0.0,3,3,4,3,4,3,4,2,4,4,4,3,4,4,Neutral or Dissatisfied
107079,Female,51,Returning,Personal,Economy,395,0,0.0,4,5,1,4,1,3,5,5,1,2,3,2,3,3,Neutral or Dissatisfied
119880,Female,39,Returning,Personal,Economy,936,0,0.0,5,4,3,4,5,3,4,5,4,4,5,4,4,5,Neutral or Dissatisfied
91298,Female,28,Returning,Business,Business,3859,10,6.0,1,1,3,5,1,5,5,4,5,5,4,1,5,5,Satisfied
104002,Male,40,Returning,Business,Economy,963,4,0.0,4,4,3,5,4,4,5,1,5,5,4,5,5,2,Satisfied
18634,Female,51,Returning,Personal,Economy,190,3,0.0,4,2,4,2,1,2,5,2,2,2,2,2,2,2,Neutral or Dissatisfied
23295,Male,35,Returning,Business,Economy,927,22,19.0,5,5,2,4,5,1,4,2,4,4,3,4,4,5,Satisfied
109005,Male,27,First-time,Business,Business,994,3,0.0,4,4,3,4,2,5,1,2,1,1,4,4,1,5,Satisfied
54240,Male,35,Returning,Business,Business,2615,0,0.0,5,5,3,3,5,4,5,4,3,2,4,5,4,4,Satisfied
5557,Female,40,First-time,Business,Business,588,0,0.0,2,2,2,2,4,2,5,2,5,5,3,2,5,4,Neutral or Dissatisfied
63445,Male,30,Returning,Personal,Economy,447,42,27.0,4,3,4,3,3,4,5,3,5,5,4,3,5,4,Neutral or Dissatisfied
4183,Male,57,Returning,Personal,Economy,427,0,0.0,0,2,3,2,4,5,4,2,4,4,4,1,4,5,Neutral or Dissatisfied
31018,Female,56,Returning,Personal,Economy,391,72,62.0,3,1,3,4,4,4,3,1,1,1,4,1,4,4,Neutral or Dissatisfied
76155,Male,29,Returning,Business,Business,2208,0,10.0,3,3,2,2,3,2,2,2,2,2,3,2,2,3,Neutral or Dissatisfied
23941,Male,23,Returning,Business,Business,936,18,10.0,4,4,1,1,4,1,1,5,1,1,4,1,1,3,Neutral or Dissatisfied
45175,Female,17,Returning,Personal,Economy,130,0,3.0,4,4,3,4,3,2,1,5,1,1,4,4,1,4,Neutral or Dissatisfied
17817,Female,39,Returning,Personal,Economy,1075,0,3.0,4,2,5,2,4,5,1,5,1,1,5,2,1,4,Neutral or Dissatisfied
54809,Male,51,Returning,Business,Economy,641,0,0.0,5,5,4,5,5,5,4,5,4,4,1,5,4,3,Satisfied
58627,Female,58,Returning,Personal,Business,867,11,0.0,3,1,4,4,5,5,5,1,5,4,5,1,5,5,Neutral or Dissatisfied
55374,Male,56,Returning,Business,Economy,678,0,0.0,5,3,1,2,5,1,2,4,2,2,3,2,2,3,Neutral or Dissatisfied
77586,Female,26,First-time,Business,Business,813,0,0.0,0,3,3,3,4,3,3,3,3,3,5,3,3,4,Neutral or Dissatisfied
47874,Male,9,Returning,Business,Business,2776,0,9.0,3,3,2,3,3,2,3,2,3,3,4,3,3,3,Neutral or Dissatisfied
58689,Male,53,Returning,Business,Business,299,0,6.0,5,5,5,5,5,4,4,4,3,5,4,5,4,4,Satisfied
54701,Female,25,First-time,Business,Economy,454,15,9.0,3,2,5,2,4,5,1,2,1,1,5,2,1,3,Neutral or Dissatisfied
103388,Male,23,First-time,Business,Economy,237,1,0.0,5,2,5,2,3,4,2,4,2,2,5,2,2,4,Neutral or Dissatisfied
32744,Female,27,First-time,Business,Economy,216,0,0.0,2,3,4,3,3,1,2,2,2,2,3,3,2,4,Neutral or Dissatisfied
67815,Male,29,First-time,Business,Economy,1064,29,29.0,3,3,2,3,4,2,5,5,5,5,3,4,5,3,Neutral or Dissatisfied
22929,Female,47,Returning,Business,Business,2769,0,0.0,5,5,3,2,5,4,3,4,3,4,4,5,4,4,Satisfied
42635,Female,57,Returning,Business,Business,146,7,4.0,5,5,2,3,5,5,4,5,4,4,5,5,5,3,Satisfied
59115,Female,17,Returning,Personal,Economy,1744,7,39.0,0,3,4,3,1,4,1,2,4,4,5,3,4,5,Neutral or Dissatisfied
46711,Male,13,Returning,Personal,Economy,212,4,2.0,0,0,4,0,4,5,5,2,5,5,4,1,5,5,Neutral or Dissatisfied
52090,Male,29,First-time,Business,Business,351,0,0.0,3,3,1,3,5,3,3,4,3,3,4,3,3,5,Neutral or Dissatisfied
94494,Male,54,Returning,Business,Business,3419,2,0.0,5,5,4,4,5,5,5,5,3,2,5,5,5,4,Satisfied
110197,Female,47,Returning,Business,Business,1056,45,49.0,4,4,4,5,4,4,5,4,4,3,4,4,4,4,Satisfied
82261,Female,39,Returning,Business,Business,1481,10,5.0,2,2,3,4,2,3,5,3,4,4,3,2,3,3,Satisfied
121166,Male,72,First-time,Business,Economy,902,0,0.0,3,3,1,3,5,1,4,2,4,4,3,3,4,5,Neutral or Dissatisfied
4144,Male,39,Returning,Business,Business,431,0,0.0,2,2,4,5,2,4,4,4,3,5,4,2,4,4,Satisfied
110974,Male,58,Returning,Business,Business,319,1,0.0,2,2,4,5,2,4,5,4,3,5,4,2,4,4,Satisfied
108076,Female,48,Returning,Business,Business,3771,0,0.0,1,1,4,4,1,4,5,4,3,5,4,1,4,4,Satisfied
86008,Male,35,Returning,Business,Business,447,0,1.0,3,3,1,4,3,4,3,4,2,4,4,4,4,4,Neutral or Dissatisfied
22970,Female,25,Returning,Business,Business,2926,17,16.0,4,4,1,2,4,4,2,1,2,2,3,2,2,4,Neutral or Dissatisfied
33529,Female,36,Returning,Business,Business,3660,0,0.0,1,1,4,2,1,5,2,5,3,1,5,1,5,5,Satisfied
8159,Female,23,Returning,Business,Business,3956,22,26.0,1,1,3,3,1,1,3,5,3,3,2,3,3,3,Neutral or Dissatisfied
93540,Male,11,Returning,Personal,Economy Plus,1315,0,0.0,5,3,5,3,3,3,1,4,1,1,4,3,1,3,Neutral or Dissatisfied
30982,Female,23,Returning,Business,Business,1476,0,0.0,4,4,2,2,4,5,2,1,2,2,5,4,2,5,Satisfied
71192,Male,28,Returning,Business,Business,733,14,0.0,5,5,4,5,5,5,5,3,5,5,5,5,5,4,Satisfied
85937,Male,30,Returning,Personal,Business,554,2,0.0,5,3,3,3,4,4,2,5,3,3,5,3,3,5,Neutral or Dissatisfied
125200,Male,24,Returning,Business,Economy,651,2,0.0,2,2,1,4,2,2,2,2,5,5,4,5,5,4,Neutral or Dissatisfied
94343,Male,20,First-time,Business,Business,277,7,1.0,0,5,3,5,1,3,1,5,1,1,5,5,1,5,Satisfied
85119,Male,61,Returning,Business,Business,1626,0,2.0,2,2,4,4,2,3,4,3,2,2,3,3,3,3,Neutral or Dissatisfied
19241,Male,22,Returning,Business,Business,3202,0,0.0,2,2,2,1,2,4,1,2,1,1,3,1,1,4,Neutral or Dissatisfied
121970,Female,34,Returning,Business,Business,130,0,0.0,5,5,2,4,5,2,3,2,4,3,2,4,2,4,Neutral or Dissatisfied
54425,Female,65,Returning,Personal,Economy,305,0,0.0,5,1,3,5,3,2,1,1,3,1,2,1,2,2,Neutral or Dissatisfied
48926,Female,38,Returning,Business,Business,337,0,0.0,2,2,4,3,2,4,1,4,5,4,4,2,4,4,Satisfied
99900,Female,7,Returning,Personal,Economy,738,0,0.0,5,3,4,3,1,4,5,3,5,5,5,3,5,4,Neutral or Dissatisfied
9139,Male,44,Returning,Business,Business,227,1,7.0,3,3,5,5,3,3,4,4,5,4,3,3,3,3,Satisfied
93500,Male,7,Returning,Personal,Economy,1107,1,0.0,1,2,1,2,3,1,2,1,2,2,4,2,2,4,Neutral or Dissatisfied
91611,Female,60,Returning,Business,Business,2836,6,0.0,1,1,3,5,1,4,4,4,5,2,4,1,4,4,Satisfied
49175,Male,50,Returning,Business,Business,2075,0,0.0,3,3,5,3,3,5,3,5,2,2,5,3,5,4,Satisfied
64962,Female,54,Returning,Business,Business,247,24,15.0,2,2,3,5,2,4,5,4,1,2,4,2,4,4,Satisfied
78110,Male,50,Returning,Business,Business,1797,0,0.0,5,5,3,4,5,4,5,4,3,2,4,5,4,4,Satisfied
13986,Male,57,Returning,Personal,Economy,372,0,0.0,0,3,5,3,4,3,4,3,4,4,5,3,4,4,Neutral or Dissatisfied
10587,Male,59,Returning,Business,Business,295,60,51.0,0,0,3,5,1,2,4,3,4,4,2,0,2,3,Satisfied
73476,Female,39,Returning,Personal,Economy,1120,9,5.0,4,2,5,2,3,3,5,3,5,5,5,2,5,4,Neutral or Dissatisfied
11519,Male,51,Returning,Personal,Economy Plus,429,17,27.0,3,3,1,3,4,2,1,4,1,1,4,3,1,4,Neutral or Dissatisfied
117791,Female,40,Returning,Business,Business,3275,1,0.0,5,5,5,5,5,4,5,4,4,2,4,5,4,4,Satisfied
71937,Male,53,Returning,Personal,Economy Plus,1744,2,0.0,4,1,4,1,4,1,3,1,2,2,3,1,2,2,Neutral or Dissatisfied
48990,Male,40,Returning,Business,Economy,209,0,0.0,4,4,2,2,4,5,2,5,2,2,3,2,2,4,Satisfied
28854,Female,38,First-time,Business,Economy,987,0,0.0,3,3,2,3,3,1,3,2,5,5,1,3,5,5,Satisfied
50823,Male,18,Returning,Personal,Economy,326,63,58.0,2,4,3,4,3,4,2,2,2,2,4,4,2,4,Neutral or Dissatisfied
99223,Female,47,Returning,Business,Business,3748,4,16.0,4,4,3,5,4,4,5,4,4,3,4,4,4,4,Satisfied
11678,Male,43,Returning,Business,Business,3730,0,0.0,5,5,3,5,5,5,4,5,4,5,5,5,5,5,Satisfied
40905,Male,32,Returning,Personal,Economy,590,0,14.0,5,1,5,1,2,4,2,3,2,2,5,1,2,4,Neutral or Dissatisfied
28061,Male,55,Returning,Business,Business,2607,0,0.0,5,5,4,4,5,5,4,3,4,4,3,5,1,1,Satisfied
94520,Male,37,Returning,Business,Business,3440,0,0.0,3,3,4,5,3,4,5,4,3,4,4,3,4,4,Satisfied
49044,Female,44,Returning,Business,Economy,158,0,6.0,5,5,2,1,5,4,2,4,3,2,4,4,4,4,Satisfied
53065,Female,58,Returning,Personal,Economy,1190,0,0.0,5,3,5,4,2,1,4,3,5,3,1,3,1,1,Neutral or Dissatisfied
79183,Male,32,Returning,Personal,Economy,2422,1,0.0,4,2,2,1,2,3,2,4,2,2,5,2,4,5,Neutral or Dissatisfied
69432,Female,53,Returning,Personal,Economy,1089,0,0.0,3,4,3,4,4,1,4,4,2,3,1,4,1,1,Satisfied
33779,Male,42,Returning,Business,Business,2235,0,0.0,1,1,2,1,1,3,3,3,5,4,3,1,3,3,Satisfied
4237,Male,33,Returning,Business,Business,1020,0,0.0,5,5,2,3,5,4,3,2,3,3,4,3,3,4,Neutral or Dissatisfied
31024,Male,33,Returning,Business,Economy Plus,391,2,12.0,1,1,3,4,1,1,4,1,4,4,2,4,4,3,Satisfied
120667,Female,40,Returning,Business,Business,280,0,0.0,1,1,4,4,1,5,5,5,3,4,5,1,5,5,Satisfied
101304,Female,24,Returning,Business,Business,763,6,0.0,3,3,5,4,3,3,4,4,4,4,4,3,4,5,Satisfied
41633,Male,33,Returning,Personal,Economy,374,9,13.0,0,3,3,3,4,5,1,3,3,3,5,3,3,5,Neutral or Dissatisfied
84966,Female,19,Returning,Personal,Economy Plus,534,13,0.0,2,2,3,2,3,3,3,4,3,3,4,2,3,3,Neutral or Dissatisfied
61376,Female,60,Returning,Business,Business,679,0,0.0,5,5,3,4,5,4,5,4,4,2,4,5,4,4,Satisfied
114606,Female,42,Returning,Business,Business,2693,1,6.0,2,2,5,4,2,4,4,4,4,3,4,2,4,4,Satisfied
62019,Male,38,Returning,Business,Business,2586,5,9.0,4,4,5,3,4,4,4,4,4,4,4,4,4,4,Satisfied
125616,Male,58,Returning,Business,Business,414,0,0.0,5,5,2,3,5,2,4,2,3,3,2,2,2,2,Neutral or Dissatisfied
88508,Female,26,First-time,Business,Economy,404,0,0.0,0,1,5,1,2,3,1,2,1,1,2,1,1,1,Neutral or Dissatisfied
101019,Male,20,First-time,Business,Economy,467,16,9.0,4,4,3,4,2,1,2,5,5,5,3,4,5,3,Satisfied
55518,Female,19,Returning,Personal,Economy,991,8,9.0,5,3,3,3,3,4,1,3,1,1,4,3,1,5,Neutral or Dissatisfied
38671,Male,10,Returning,Personal,Economy,2602,0,0.0,4,1,3,1,2,5,5,3,5,5,4,1,5,5,Neutral or Dissatisfied
107027,Male,57,Returning,Business,Business,395,0,15.0,5,2,4,5,2,5,5,5,4,3,5,2,5,5,Satisfied
106442,Male,12,Returning,Business,Business,2012,0,0.0,1,1,3,2,1,2,1,5,1,1,4,1,1,4,Neutral or Dissatisfied
101013,Female,60,Returning,Business,Business,564,0,0.0,1,4,4,5,1,4,5,5,5,3,4,1,4,4,Satisfied
75061,Male,53,Returning,Business,Business,2611,0,0.0,5,4,3,3,4,4,5,4,4,4,4,4,4,4,Satisfied
123505,Female,24,First-time,Business,Economy,625,36,35.0,1,2,2,2,3,2,3,4,5,5,3,2,5,3,Neutral or Dissatisfied
39155,Female,8,Returning,Personal,Economy Plus,190,0,0.0,5,4,4,4,3,5,1,4,1,1,5,4,1,4,Neutral or Dissatisfied
35613,Male,7,Returning,Personal,Economy Plus,828,11,20.0,5,2,4,2,4,3,3,5,3,3,5,2,3,5,Neutral or Dissatisfied
34476,Female,36,First-time,Business,Economy,266,2,0.0,4,4,4,4,3,2,3,4,3,3,3,4,3,4,Neutral or Dissatisfied
34799,Female,42,Returning,Personal,Economy,264,0,0.0,5,2,1,2,5,1,2,2,1,4,1,2,1,1,Neutral or Dissatisfied
126704,Female,58,Returning,Business,Business,2370,3,0.0,4,4,5,5,4,4,4,4,5,3,4,4,4,4,Satisfied
101318,Female,25,First-time,Business,Economy,986,156,152.0,3,3,4,4,3,4,4,4,4,3,2,3,2,4,Neutral or Dissatisfied
87061,Male,29,Returning,Business,Business,3961,0,0.0,1,1,3,5,1,3,5,4,5,5,5,1,5,4,Satisfied
61167,Female,29,Returning,Business,Business,1917,51,45.0,4,4,3,5,4,3,5,5,5,5,4,4,5,4,Satisfied
88216,Female,18,Returning,Business,Business,2583,0,0.0,4,2,3,1,4,1,1,4,1,1,3,1,1,3,Neutral or Dissatisfied
31296,Female,31,Returning,Personal,Economy Plus,533,0,0.0,2,1,1,1,3,1,1,4,1,1,4,1,1,3,Neutral or Dissatisfied
118597,Male,28,First-time,Business,Economy,370,17,46.0,3,3,1,3,4,4,5,1,5,5,4,3,5,3,Neutral or Dissatisfied
127155,Male,65,Returning,Personal,Economy,651,0,0.0,2,2,3,2,3,3,5,4,3,3,2,2,3,2,Neutral or Dissatisfied
77623,Male,35,Returning,Business,Business,3101,1,0.0,4,4,4,5,4,2,5,2,5,4,2,4,2,2,Satisfied
42977,Female,48,Returning,Business,Business,236,0,0.0,1,1,5,3,1,5,2,5,4,3,5,1,5,5,Satisfied
98378,Male,64,Returning,Business,Economy Plus,1189,0,12.0,1,1,2,4,1,3,4,3,4,4,4,4,4,3,Neutral or Dissatisfied
44268,Male,38,Returning,Personal,Economy,118,0,13.0,5,4,2,4,1,5,5,4,5,5,1,4,5,2,Neutral or Dissatisfied
68308,Female,39,Returning,Personal,Economy,1797,10,15.0,5,3,5,3,1,4,3,2,3,3,3,3,3,4,Neutral or Dissatisfied
1312,Male,55,Returning,Business,Business,2220,1,0.0,4,0,4,5,3,3,4,3,3,4,3,0,3,3,Satisfied
27800,Male,29,First-time,Business,Economy,1533,4,0.0,1,1,1,1,3,3,5,3,5,5,3,1,5,3,Neutral or Dissatisfied
66993,Male,57,Returning,Business,Business,964,14,14.0,1,1,3,5,1,3,5,3,3,4,3,1,3,3,Satisfied
43636,Female,52,Returning,Personal,Business,852,0,0.0,1,4,3,3,4,4,3,4,4,3,4,4,4,4,Neutral or Dissatisfied
50962,Female,40,Returning,Personal,Economy,363,6,1.0,1,3,2,3,3,1,2,1,2,2,4,3,2,3,Neutral or Dissatisfied
99464,Female,17,Returning,Business,Business,1704,0,0.0,2,2,3,2,2,4,2,1,2,2,4,2,2,4,Neutral or Dissatisfied
78197,Female,33,First-time,Business,Economy,153,44,54.0,1,3,1,3,3,3,1,2,1,1,4,3,1,3,Neutral or Dissatisfied
43306,Female,36,Returning,Business,Business,1695,0,0.0,4,5,2,2,4,5,1,4,1,5,5,4,5,5,Satisfied
9793,Male,39,Returning,Business,Business,2967,0,0.0,2,2,3,5,2,4,5,4,4,3,4,2,4,4,Satisfied
70839,Male,43,Returning,Business,Business,1670,12,0.0,3,3,5,5,3,4,5,4,4,4,4,3,4,4,Satisfied
48754,Female,39,Returning,Business,Business,3764,0,0.0,4,1,3,4,1,3,4,3,3,4,3,0,3,3,Satisfied
44336,Male,23,Returning,Business,Economy,230,0,0.0,4,4,1,1,4,1,2,1,2,2,4,2,2,3,Neutral or Dissatisfied
85515,Female,40,Returning,Business,Business,3276,3,1.0,4,0,4,4,2,4,4,4,3,5,4,0,4,2,Satisfied
127685,Female,50,Returning,Business,Business,2133,0,3.0,4,4,4,4,4,5,4,5,5,2,5,4,5,5,Satisfied
93133,Male,34,Returning,Business,Business,1066,27,31.0,1,1,5,5,1,4,5,4,4,2,4,1,4,4,Satisfied
77205,Female,25,First-time,Business,Economy,2994,306,278.0,2,2,2,4,4,1,2,4,2,2,3,2,2,4,Neutral or Dissatisfied
8484,Male,60,Returning,Business,Business,677,174,172.0,1,1,4,4,1,3,4,4,4,4,4,1,4,4,Satisfied
15656,Male,41,Returning,Business,Economy Plus,258,0,0.0,3,3,4,3,3,2,3,3,3,3,3,3,3,1,Satisfied
86129,Male,52,Returning,Business,Business,356,21,16.0,5,5,3,4,5,3,4,3,4,5,3,5,3,3,Satisfied
103363,Female,48,Returning,Business,Business,2086,27,26.0,2,2,3,5,2,4,5,4,4,5,4,2,4,4,Satisfied
4514,Male,63,Returning,Personal,Economy,551,46,36.0,4,3,2,3,5,5,5,3,5,5,2,3,5,1,Neutral or Dissatisfied
11425,Female,43,Returning,Business,Business,247,0,3.0,5,5,3,4,5,4,5,4,3,5,4,5,4,4,Satisfied
45362,Male,39,Returning,Personal,Economy,188,0,0.0,3,2,3,2,3,3,3,3,3,3,3,2,3,3,Neutral or Dissatisfied
4784,Male,57,Returning,Business,Business,2556,41,99.0,5,5,2,3,5,2,2,2,2,4,2,2,2,2,Neutral or Dissatisfied
93020,Male,69,Returning,Personal,Economy,1524,36,15.0,4,2,2,2,4,1,3,2,3,3,4,2,3,2,Neutral or Dissatisfied
74695,Female,34,Returning,Personal,Economy,1464,0,0.0,4,2,4,2,2,4,3,2,3,3,5,1,3,3,Neutral or Dissatisfied
64987,Female,30,Returning,Business,Business,247,0,0.0,5,5,4,4,5,3,4,1,4,4,2,5,4,2,Satisfied
96528,Male,34,Returning,Personal,Economy,444,0,0.0,4,2,5,2,4,4,3,2,3,3,4,2,3,5,Neutral or Dissatisfied
115087,Female,39,Returning,Business,Business,2158,0,0.0,3,3,5,5,3,5,4,5,3,5,5,3,5,5,Satisfied
52673,Male,46,Returning,Personal,Economy,119,0,0.0,2,1,1,1,4,2,3,5,3,3,4,1,3,3,Neutral or Dissatisfied
55973,Male,39,Returning,Personal,Economy,1620,18,21.0,4,2,4,2,5,5,1,3,4,4,5,2,4,4,Neutral or Dissatisfied
127415,Male,46,Returning,Personal,Economy,868,1,0.0,5,4,3,4,3,3,2,4,2,2,3,4,2,3,Satisfied
62629,Male,39,Returning,Personal,Economy,1726,2,24.0,4,4,4,4,3,4,5,2,5,5,4,4,5,3,Neutral or Dissatisfied
40852,Female,35,Returning,Personal,Economy,584,0,0.0,5,3,4,3,2,3,1,3,1,1,5,3,1,4,Neutral or Dissatisfied
13099,Male,44,Returning,Business,Business,2783,0,0.0,1,1,4,2,1,5,2,5,1,4,5,1,5,5,Satisfied
3781,Male,59,Returning,Business,Business,3566,0,0.0,5,5,2,2,5,3,2,3,3,3,3,3,3,3,Neutral or Dissatisfied
95817,Female,22,First-time,Business,Economy,955,34,16.0,2,2,4,2,4,4,3,3,3,3,5,2,3,5,Neutral or Dissatisfied
81342,Male,31,Returning,Business,Business,2316,0,0.0,0,0,1,0,3,4,4,2,4,4,3,1,4,3,Neutral or Dissatisfied
76339,Male,56,Returning,Business,Business,3942,5,3.0,3,5,4,4,3,5,4,5,3,5,5,3,5,5,Satisfied
72085,Male,55,Returning,Personal,Economy,2486,0,0.0,2,2,3,2,4,4,5,5,5,5,3,3,5,4,Neutral or Dissatisfied
39748,Female,49,Returning,Business,Business,2397,0,0.0,1,1,3,5,1,4,5,4,5,5,4,1,4,4,Satisfied
112794,Male,31,Returning,Business,Business,3067,29,12.0,1,2,5,4,2,5,4,4,4,4,4,2,4,4,Satisfied
97120,Female,55,Returning,Business,Business,3686,5,11.0,1,1,3,4,1,3,5,4,4,4,3,1,3,3,Satisfied
12987,Male,40,Returning,Business,Economy,374,0,0.0,2,2,1,2,2,5,2,3,2,2,5,2,2,5,Satisfied
42038,Female,38,Returning,Business,Business,1543,9,5.0,4,4,2,1,4,4,4,4,2,1,4,4,4,3,Satisfied
88521,Male,59,Returning,Personal,Economy,646,0,3.0,4,3,2,3,3,5,3,5,3,3,2,3,3,5,Neutral or Dissatisfied
98594,Male,51,Returning,Business,Business,966,1,0.0,1,1,5,4,1,4,4,4,5,3,4,1,4,4,Satisfied
82772,Male,17,Returning,Business,Economy Plus,409,0,0.0,2,2,5,4,2,4,5,4,4,4,1,4,4,2,Satisfied
86703,Male,27,Returning,Business,Business,1747,10,10.0,5,2,5,5,5,4,5,2,5,5,4,5,5,3,Satisfied
118687,Male,63,Returning,Personal,Economy,370,3,3.0,3,1,1,1,4,2,2,2,2,2,3,1,2,2,Neutral or Dissatisfied
116429,Female,38,Returning,Personal,Economy,337,0,7.0,3,4,3,4,4,2,1,5,1,1,5,4,1,5,Neutral or Dissatisfied
92869,Female,51,Returning,Personal,Economy,2519,5,2.0,2,3,1,3,3,1,2,3,3,5,1,3,1,1,Neutral or Dissatisfied
44329,Female,38,First-time,Business,Economy,412,19,8.0,3,2,1,2,4,1,2,1,2,2,4,2,2,3,Neutral or Dissatisfied
40620,Male,54,Returning,Personal,Economy,216,0,0.0,3,3,4,3,4,3,3,4,3,3,4,3,3,4,Neutral or Dissatisfied
98999,Male,47,Returning,Personal,Economy,569,12,8.0,4,2,5,2,2,5,4,2,4,4,5,2,4,5,Neutral or Dissatisfied
7611,Female,9,Returning,Personal,Economy,825,22,29.0,4,1,5,1,4,5,3,2,2,2,4,1,2,5,Neutral or Dissatisfied
108459,Male,13,Returning,Personal,Economy,1444,188,198.0,0,2,1,1,1,5,1,5,1,2,5,2,4,5,Neutral or Dissatisfied
73355,Female,47,Returning,Business,Economy,1182,0,6.0,4,5,2,3,5,2,3,2,4,1,2,2,2,2,Neutral or Dissatisfied
12604,Male,31,Returning,Personal,Economy,542,0,0.0,4,3,4,3,5,3,2,2,2,2,5,3,2,5,Neutral or Dissatisfied
27784,Male,48,Returning,Business,Business,1448,115,109.0,1,5,2,3,1,2,2,2,1,3,2,2,2,2,Neutral or Dissatisfied
2878,Female,70,Returning,Personal,Economy,409,0,14.0,5,3,3,4,3,5,5,3,3,2,5,3,5,1,Neutral or Dissatisfied
37964,Female,45,Returning,Business,Business,1623,0,0.0,1,1,5,5,1,3,5,4,4,3,3,1,3,3,Satisfied
61228,Male,27,First-time,Business,Economy,862,0,0.0,1,1,4,1,3,3,5,1,3,3,4,1,3,4,Neutral or Dissatisfied
30967,Male,41,Returning,Business,Economy Plus,1024,34,29.0,4,3,2,3,4,3,3,2,3,3,3,3,3,4,Neutral or Dissatisfied
15405,Male,33,First-time,Business,Economy,164,4,26.0,2,2,2,2,3,4,1,5,1,1,3,2,1,3,Neutral or Dissatisfied
128829,Female,30,First-time,Business,Economy,2586,0,6.0,2,2,1,1,3,2,1,4,1,2,3,2,2,3,Neutral or Dissatisfied
45745,Female,39,Returning,Business,Business,3112,2,2.0,1,1,5,4,1,5,4,4,4,3,5,1,5,5,Satisfied
53828,Male,45,Returning,Business,Business,140,4,0.0,1,1,3,3,1,3,3,3,3,4,3,3,3,3,Neutral or Dissatisfied
105435,Male,43,Returning,Personal,Economy,452,32,13.0,5,3,3,3,1,5,3,5,5,5,5,1,5,5,Neutral or Dissatisfied
18333,Female,25,First-time,Business,Economy,554,0,0.0,3,3,2,3,3,4,2,5,5,5,4,3,5,3,Neutral or Dissatisfied
71100,Male,63,Returning,Personal,Economy Plus,802,12,0.0,2,2,4,2,3,2,4,3,4,4,3,2,4,2,Neutral or Dissatisfied
6310,Male,41,Returning,Business,Business,1926,2,18.0,3,3,3,4,3,4,4,4,5,5,4,3,4,4,Satisfied
97273,Female,34,Returning,Personal,Economy Plus,296,2,0.0,5,2,4,2,2,3,1,5,1,1,5,2,1,5,Neutral or Dissatisfied
119460,Male,14,Returning,Personal,Business,759,0,0.0,5,3,3,3,1,4,5,5,5,5,4,3,5,4,Neutral or Dissatisfied
22502,Female,8,Returning,Personal,Economy,83,0,0.0,4,2,4,2,1,5,1,3,1,1,4,2,1,5,Neutral or Dissatisfied
46792,Male,42,Returning,Business,Business,3065,0,11.0,1,1,2,4,1,2,4,1,4,1,2,2,2,2,Neutral or Dissatisfied
87067,Female,25,First-time,Business,Economy,594,14,7.0,1,1,1,1,3,2,3,3,3,3,3,2,3,3,Neutral or Dissatisfied
1606,Female,41,Returning,Personal,Economy Plus,140,0,0.0,5,0,1,2,2,3,2,0,2,4,3,2,3,3,Neutral or Dissatisfied
96616,Female,36,Returning,Business,Business,3058,0,1.0,5,2,3,4,2,4,5,4,4,5,4,2,4,4,Satisfied
85117,Female,59,Returning,Business,Business,2734,16,0.0,5,5,4,5,5,5,5,5,4,2,5,5,5,5,Satisfied
82612,Male,24,First-time,Business,Economy,128,0,0.0,0,4,5,4,1,5,5,5,2,2,3,4,2,3,Satisfied
26425,Male,52,Returning,Business,Economy,787,11,1.0,5,5,1,4,5,2,4,2,4,4,3,4,4,2,Satisfied
41893,Male,46,Returning,Business,Business,129,0,0.0,4,0,5,5,4,5,3,5,2,3,5,0,5,5,Satisfied
123861,Male,55,Returning,Business,Business,544,0,0.0,1,5,5,4,5,3,4,3,3,5,3,5,3,3,Satisfied
111025,Female,27,First-time,Business,Economy,197,0,0.0,3,3,2,3,4,1,1,3,3,3,4,3,3,4,Neutral or Dissatisfied
60659,Male,30,Returning,Personal,Economy,1620,0,0.0,4,4,5,4,1,5,3,5,4,4,4,4,4,4,Neutral or Dissatisfied
4323,Male,36,Returning,Business,Business,2740,0,0.0,5,5,1,4,5,1,3,1,2,1,1,2,1,2,Neutral or Dissatisfied
92274,Male,56,Returning,Business,Economy,2036,0,0.0,4,4,2,1,4,2,1,4,1,1,4,1,1,2,Neutral or Dissatisfied
89467,Male,39,Returning,Business,Business,151,0,0.0,4,4,3,4,4,4,4,4,3,3,4,4,4,5,Satisfied
6646,Female,36,Returning,Business,Business,416,1,0.0,3,3,2,3,3,5,3,5,2,2,5,3,5,5,Satisfied
8736,Male,53,Returning,Business,Business,3824,26,15.0,5,0,3,4,4,4,5,4,5,4,4,0,4,4,Satisfied
